FechaControl,codigo_cliente,codigo_producto,Marca_gestion,tipo_gestion,Contacto,Acuerdo,Cumplimiento,# Gestiones,Franja horaria,Motivo de no gestiÃƒÂ³n,DiasMora,RDiasMora,SaldoCapital,Score,RScore,Nivel_Riesgo,numero_gestiones_pred,mejor_gestion_pred,fecha_inicio_proxima_gestion,DiasMoraMesSiguiente,RDiasMoraMesSiguiente,INDBYM,Fecha_Desembolso,Monto_Desembolsado,Departamento,Tipo_credito
8/1/2024,15140864,30563341075,No gestionado,TEL,Contacto,Acuerdo,Cumplimiento,4,Mañana,Ausencia de datos,0,B. 1 - 30 dias,145192.34741817086,900,F. Mayor a 932,C. Riesgo Bajo,7,SMS,9/3/2024,16,B. 1 - 30 días,Buenos,4/4/2024,194419,Vaupés,Consumo
6/1/2024,38258306,10513157212,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,2,Noche,Número no disponible,0,A. Al dia,265793.9578030634,786,C. >875 a 882,C. Riesgo Bajo,5,SMS,7/5/2024,0,A. Al día,Buenos,6/29/2024,139868,Casanare,Consumo
7/1/2024,1064955329,12957789952,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Mañana,Ausencia de datos,0,A. Al dia,100666.8346583282,855,C. >875 a 882,A. Riesgo Alto,25,SMS,8/13/2024,3,A. Al día,Buenos,5/4/2024,420706,Valle del Cauca,Vivienda
8/1/2024,986074183,11393982103,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,12,Mañana,Ausencia de datos,0,A. Al dia,70731.56026109337,934,A. Hasta 672,A. Riesgo Alto,10,SMS,8/8/2024,2,A. Al día,Buenos,1/17/2024,428094,Caldas,Vivienda
8/1/2024,26621480,11638302562,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,5,Tarde,Otros motivos,0,A. Al dia,498860.0101614753,924,C. >875 a 882,A. Riesgo Alto,4,WHATSAPP,9/1/2024,0,A. Al día,Buenos,4/20/2024,265361,Tolima,Consumo
8/1/2024,97048140,9778006990,No gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,6,Mañana,Ausencia de datos,2,A. Al dia,144638.53243865946,979,F. Mayor a 873,C. Riesgo Bajo,8,WHATSAPP,9/16/2024,0,A. Al día,Buenos,6/6/2024,119811,Atlántico,Vivienda
8/1/2024,12754712,15087958821,Gestionado,TEL,Contacto,Acuerdo,Cumplimiento,6,Mañana,Ausencia de datos,2,A. Al dia,201672.55665365505,912,F. Mayor a 932,A. Riesgo Alto,3,WHATSAPP,7/5/2024,1,A. Al día,Malos,2/19/2024,270262,Bolívar,Vivienda
7/1/2024,0,9985850424,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Mañana,Ausencia de datos,0,A. Al dia,247122.6304,918,C. >875 a 882,B. Riesgo Alto,3,EMAIL,9/5/2024,0,A. Al día,Buenos,6/6/2024,207666,Guaviare,Comercial
7/1/2024,80333962,13611077692,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,8,Mañana,Ausencia de datos,0,A. Al dia,66867.92773225007,856,F. Mayor a 932,A. Riesgo Alto,5,SMS,9/13/2024,0,A. Al día,Buenos,6/14/2024,482624,Caquetá,Consumo
8/1/2024,1089394222,11979658646,No gestionado,EMAIL,Contacto,No acuerdo,Cumplimiento,10,Mañana,Otros motivos,0,A. Al dia,196326.78627386107,948,A. Hasta 672,B. Riesgo Medio,26,TEL,9/9/2024,1,A. Al día,Buenos,5/31/2024,399776,Norte de Santander,Consumo
6/1/2024,1045297092,10732399947,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,1,Tarde,Cliente no localizado,0,A. Al dia,90726.01182213836,820,E. >907 a 932,C. Riesgo Bajo,12,SMS,8/17/2024,1,A. Al día,Buenos,8/4/2024,435185,Atlántico,Comercial
7/1/2024,55585982,13480162083,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,0,Tarde,Ausencia de datos,0,A. Al dia,138356.76234383322,261,E. >907 a 932,A. Riesgo Alto,11,WHATSAPP,8/18/2024,0,A. Al día,Buenos,4/18/2024,127542,Cauca,Comercial
8/1/2024,48428379,17061384921,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,6,Tarde,Otros motivos,0,D. Mayor a 60 dias,28506.85596706941,925,B. >843 a 875,A. Riesgo Alto,2,TEL,8/9/2024,1,A. Al día,Buenos,8/20/2024,174817,Amazonas,Comercial
7/1/2024,75444746,11237651407,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,12,Mañana,Cliente no localizado,5,A. Al dia,85021.86438,941,B. >843 a 875,B. Riesgo Medio,5,WHATSAPP,9/7/2024,196,B. 1 - 30 días,Buenos,6/30/2024,327953,Santander,Consumo
6/1/2024,77246000,12958437922,No gestionado,EMAIL,Contacto,Acuerdo,Cumplimiento,0,Mañana,Ausencia de datos,136,A. Al dia,173094.60901616723,863,D. >882 a 907,C. Riesgo Bajo,14,SMS,8/16/2024,1,A. Al día,Buenos,1/16/2024,298154,Putumayo,Consumo
6/1/2024,42328107,9494716969,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,14,Mañana,Ausencia de datos,0,D. Mayor a 60 dias,29463.51852311859,931,E. >164 a 238,C. Riesgo Bajo,7,WHATSAPP,7/16/2024,16,A. Al día,Malos,4/27/2024,103486,Arauca,Comercial
6/1/2024,1113523198,12077473472,No gestionado,WHATSAPP,Contacto,Acuerdo,No cumplimiento,0,Mañana,Ausencia de datos,0,A. Al dia,175777.3073224858,816,C. >875 a 882,B. Riesgo Medio,21,SMS,9/18/2024,0,A. Al día,Buenos,7/29/2024,66412,Boyacá,Vivienda
6/1/2024,1042565326,11593875267,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,3,Noche,Número no disponible,2,A. Al dia,186587.6313688077,880,F. Mayor a 932,C. Riesgo Bajo,21,WHATSAPP,8/14/2024,0,A. Al día,Buenos,3/14/2024,339610,Cundinamarca,Vivienda
8/1/2024,1109154688,10716558483,Gestionado,WHATSAPP,Contacto,Acuerdo,No cumplimiento,3,Noche,Ausencia de datos,0,A. Al dia,385869.5132078956,918,A. Hasta 672,C. Riesgo Bajo,5,TEL,7/8/2024,4,A. Al día,Malos,4/19/2024,226845,Putumayo,Vivienda
8/1/2024,35344853,12788244957,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,5,Mañana,Ausencia de datos,185,A. Al dia,87353.89276837406,866,C. >875 a 882,A. Riesgo Alto,7,WHATSAPP,8/12/2024,0,A. Al día,Buenos,6/30/2024,253929,Quindío,Comercial
6/1/2024,1123166894,11746927048,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,10,Mañana,Ausencia de datos,2,A. Al dia,236304.55935776225,542,C. >82 a 124,C. Riesgo Bajo,7,WHATSAPP,8/9/2024,0,A. Al día,Buenos,6/12/2024,245871,Quindío,Consumo
8/1/2024,986038026,13153341547,Gestionado,TEL,Contacto,Acuerdo,Cumplimiento,1,Tarde,Número no disponible,3,A. Al dia,194411.4117254831,747,D. >882 a 907,C. Riesgo Bajo,25,SMS,7/12/2024,0,A. Al día,Buenos,6/12/2024,331046,Nariño,Comercial
6/1/2024,1050897224,10847191772,No gestionado,SMS,Contacto,Acuerdo,Cumplimiento,3,Noche,Cliente no localizado,2,A. Al dia,110960.80949989591,35,F. Mayor a 932,A. Riesgo Alto,17,EMAIL,7/5/2024,1,A. Al día,Buenos,4/23/2024,339188,Valle del Cauca,Vivienda
7/1/2024,975706970,10740355896,No gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Mañana,Ausencia de datos,25,A. Al dia,260603.65642718904,818,E. >907 a 932,B. Riesgo Medio,16,SMS,8/4/2024,0,A. Al día,Buenos,2/21/2024,298220,Norte de Santander,Consumo
7/1/2024,1108029455,12587440233,Gestionado,TEL,Contacto,Acuerdo,Cumplimiento,1,Tarde,Ausencia de datos,0,D. Mayor a 60 dias,258955.83246693347,882,F. Mayor a 932,A. Riesgo Alto,12,WHATSAPP,9/18/2024,1,A. Al día,Buenos,5/19/2024,242715,Quindío,Comercial
7/1/2024,999390757,12521262155,No gestionado,EMAIL,Contacto,Acuerdo,Cumplimiento,1,Tarde,Cliente no localizado,2,A. Al dia,81159.14652886368,849,B. >843 a 875,B. Riesgo Medio,10,EMAIL,7/5/2024,0,A. Al día,Buenos,4/20/2024,328548,Sucre,Comercial
7/1/2024,1048545027,9884431204,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,0,Mañana,Número no disponible,7,B. 1 - 30 dias,223166.92367485331,732,F. Mayor a 932,B. Riesgo Medio,29,SMS,9/13/2024,0,A. Al día,Buenos,11/22/2023,173516,Chocó,Consumo
7/1/2024,1005237535,13191289172,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Mañana,Ausencia de datos,1,A. Al dia,468922.1538761585,91,A. Hasta 672,B. Riesgo Medio,13,WHATSAPP,8/4/2024,0,D. Mayor a 60 días,Buenos,6/2/2024,350860,Valle del Cauca,Vivienda
6/1/2024,1054989653,10814619888,Gestionado,TEL,Contacto,Acuerdo,Cumplimiento,3,Tarde,Ausencia de datos,126,A. Al dia,210628.6894607185,917,E. >907 a 932,A. Riesgo Alto,2,WHATSAPP,9/13/2024,2,A. Al día,Malos,6/24/2024,50364,Santander,Comercial
6/1/2024,972930668,10317679281,Gestionado,TEL,Contacto,Acuerdo,Cumplimiento,12,Mañana,Ausencia de datos,184,A. Al dia,292895.92923869565,797,D. >882 a 907,C. Riesgo Medio,3,WHATSAPP,8/7/2024,0,B. 1 - 30 días,Malos,3/8/2024,201970,Córdoba,Comercial
8/1/2024,53393413,10647923246,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,0,Tarde,Ausencia de datos,0,A. Al dia,320832.3934761727,984,B. >843 a 875,A. Riesgo Alto,15,SMS,8/12/2024,7,D. Mayor a 60 días,Buenos,7/13/2024,382921,Caldas,Consumo
8/1/2024,1141299085,14294446325,No gestionado,TEL,Contacto,Acuerdo,Cumplimiento,1,Noche,Otros motivos,28,D. Mayor a 60 dias,135481.80387258017,959,E. >907 a 932,A. Riesgo Alto,13,TEL,8/4/2024,1,A. Al día,Buenos,6/16/2024,501983,Huila,Consumo
7/1/2024,88124288,12840136649,No gestionado,EMAIL,Contacto,Acuerdo,Cumplimiento,0,Mañana,Cliente no localizado,0,A. Al dia,265718.5310872298,742,D. >806 a 847,C. Riesgo Bajo,4,SMS,7/19/2024,0,A. Al día,Malos,8/24/2024,138211,Córdoba,Consumo
8/1/2024,1137654620,11918513208,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,1,Tarde,Cliente no localizado,18,A. Al dia,309629.8489532049,204,D. >882 a 907,B. Riesgo Medio,19,TEL,9/12/2024,0,B. 1 - 30 días,Buenos,4/15/2024,434227,Cundinamarca,Consumo
8/1/2024,49566129,11836141902,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,2,Mañana,Número no disponible,1,A. Al dia,29300.99227640562,893,E. >907 a 932,B. Riesgo Medio,2,WHATSAPP,8/8/2024,0,A. Al día,Buenos,6/17/2024,468591,Caldas,Consumo
6/1/2024,1058845789,11821804693,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,5,Tarde,Número no disponible,2,C. 31 - 60 dias,172895.84112696766,866,F. Mayor a 932,A. Riesgo Alto,16,WHATSAPP,9/7/2024,0,A. Al día,Buenos,6/12/2024,304812,Santander,Consumo
8/1/2024,1112949930,11657770989,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,4,Tarde,Ausencia de datos,2,A. Al dia,146742.34474352226,858,A. Hasta 843,B. Riesgo Medio,15,SMS,9/16/2024,0,A. Al día,Malos,7/21/2024,497153,Amazonas,Vivienda
8/1/2024,1082325111,9870302014,Gestionado,TEL,Contacto,No acuerdo,No cumplimiento,3,Mañana,Ausencia de datos,7,A. Al dia,197075.86324792632,820,A. Hasta 843,B. Riesgo Medio,3,WHATSAPP,9/4/2024,0,A. Al día,Buenos,6/25/2024,277414,Tolima,Comercial
8/1/2024,1023088297,11632691305,No gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,0,Tarde,Ausencia de datos,0,A. Al dia,309059.8688626724,873,A. Hasta 672,C. Riesgo Bajo,4,WHATSAPP,8/9/2024,1,A. Al día,Buenos,8/15/2024,237453,Quindío,Consumo
7/1/2024,1091585181,12398960717,Gestionado,SMS,Contacto,Acuerdo,No cumplimiento,0,Tarde,Otros motivos,125,D. Mayor a 60 dias,363184.70378958894,884,B. >42 a 82,A. Riesgo Alto,2,WHATSAPP,7/7/2024,1,A. Al día,Buenos,6/29/2024,273350,Cauca,Comercial
8/1/2024,1025689972,12016689122,No gestionado,EMAIL,Contacto,Acuerdo,Cumplimiento,5,Mañana,Cliente no localizado,0,A. Al dia,175310.25360040992,950,F. Mayor a 932,A. Riesgo Alto,5,SMS,7/16/2024,0,A. Al día,Buenos,3/11/2024,231672,Magdalena,Consumo
8/1/2024,953566720,14536842206,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,1,Mañana,Otros motivos,1,A. Al dia,55124.83967233941,868,C. >875 a 882,C. Riesgo Bajo,9,EMAIL,9/13/2024,0,A. Al día,Buenos,4/20/2024,349766,Boyacá,Consumo
7/1/2024,0,12008693689,No gestionado,EMAIL,Contacto,No acuerdo,Cumplimiento,5,Noche,Número no disponible,98,A. Al dia,315929.6019,931,A. Hasta 843,B. Riesgo Medio,2,SMS,9/6/2024,1,A. Al día,Malos,6/19/2024,398729,Valle del Cauca,Vivienda
8/1/2024,1032466273,12115914235,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Noche,Ausencia de datos,0,A. Al dia,132541.39525782844,151,C. >875 a 882,C. Riesgo Bajo,11,WHATSAPP,8/2/2024,3,A. Al día,Buenos,7/13/2024,101911,Chocó,Consumo
8/1/2024,88261034,11229833430,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Noche,Otros motivos,0,D. Mayor a 60 dias,80986.39708,954,C. >875 a 882,C. Riesgo Bajo,15,SMS,7/18/2024,92,A. Al día,Buenos,1/19/2024,204839,Arauca,Consumo
8/1/2024,1016156488,12023374127,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Mañana,Otros motivos,0,A. Al dia,162189.49033826307,914,A. Hasta 843,C. Riesgo Bajo,4,WHATSAPP,9/10/2024,0,A. Al día,Buenos,4/28/2024,213289,Chocó,Consumo
7/1/2024,996124418,14051787525,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,1,Mañana,Ausencia de datos,1,A. Al dia,122497.76080435104,923,C. >875 a 882,B. Riesgo Medio,3,EMAIL,7/9/2024,2,A. Al día,Malos,7/29/2024,171762,Cauca,Comercial
6/1/2024,1120119486,10200535617,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Noche,Ausencia de datos,0,A. Al dia,67063.91507921874,938,F. Mayor a 932,C. Riesgo Bajo,18,WHATSAPP,7/7/2024,2,A. Al día,Buenos,8/16/2024,320758,Norte de Santander,Vivienda
8/1/2024,42496406,9491708560,No gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Mañana,Ausencia de datos,4,A. Al dia,83677.19964075409,840,B. >843 a 875,A. Riesgo Alto,6,SMS,9/20/2024,1,A. Al día,Buenos,6/20/2024,128403,Arauca,Vivienda
6/1/2024,52454965,14112356186,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,1,Tarde,Ausencia de datos,0,A. Al dia,496189.9764,926,E. >907 a 932,C. Riesgo Bajo,7,EMAIL,7/5/2024,64,A. Al día,Buenos,6/9/2024,195618,La Guajira,Vivienda
8/1/2024,1113690549,10066868408,No gestionado,TEL,Contacto,Acuerdo,Cumplimiento,2,Tarde,Cliente no localizado,0,A. Al dia,84672.92770035009,898,B. >843 a 875,B. Riesgo Medio,9,WHATSAPP,7/20/2024,2,B. 1 - 30 días,Buenos,6/28/2024,229007,Nariño,Vivienda
6/1/2024,62434721,11294518340,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,4,Noche,Número no disponible,0,A. Al dia,127185.35555170756,742,B. >843 a 875,C. Riesgo Bajo,18,TEL,9/14/2024,0,B. 1 - 30 días,Buenos,6/14/2024,142190,Meta,Vivienda
7/1/2024,1051007299,10650198372,Gestionado,TEL,Contacto,Acuerdo,Cumplimiento,3,Noche,Otros motivos,1,B. 1 - 30 dias,161477.83257502213,939,B. >672 a 762,A. Riesgo Alto,11,SMS,7/18/2024,0,B. 1 - 30 días,Buenos,6/3/2024,233641,Amazonas,Vivienda
7/1/2024,27077213,11451453690,Gestionado,TEL,Contacto,Acuerdo,No cumplimiento,12,Mañana,Ausencia de datos,46,A. Al dia,145187.04069638188,879,F. Mayor a 932,C. Riesgo Bajo,10,SMS,8/12/2024,0,A. Al día,Buenos,7/8/2024,359048,Risaralda,Vivienda
6/1/2024,54250660,11445920849,No gestionado,WHATSAPP,Contacto,Acuerdo,No cumplimiento,3,Mañana,Ausencia de datos,3,A. Al dia,384883.7535,797,D. >882 a 907,B. Riesgo Medio,16,TEL,7/6/2024,6,A. Al día,Malos,6/17/2024,261314,Atlántico,Vivienda
7/1/2024,0,13275419691,No gestionado,TEL,Contacto,Acuerdo,Cumplimiento,8,Tarde,Número no disponible,0,C. 31 - 60 dias,150619.4474557867,886,D. >806 a 847,B. Riesgo Medio,0,SMS,9/13/2024,2,A. Al día,Buenos,8/31/2024,168362,Cundinamarca,Comercial
6/1/2024,1011064671,13681516265,No gestionado,EMAIL,Contacto,Acuerdo,Cumplimiento,11,Noche,Ausencia de datos,0,B. 1 - 30 dias,195669.96946456085,953,C. >875 a 882,C. Riesgo Bajo,14,EMAIL,7/18/2024,98,B. 1 - 30 días,Buenos,6/6/2024,250697,Vaupés,Comercial
8/1/2024,980128411,9884288605,No gestionado,SMS,Contacto,Acuerdo,Cumplimiento,1,Noche,Ausencia de datos,0,A. Al dia,77387.23848,910,F. Mayor a 932,C. Riesgo Bajo,7,TEL,7/16/2024,1,A. Al día,Malos,8/16/2024,193813,Meta,Comercial
7/1/2024,61138807,10206411373,Gestionado,TEL,Contacto,Acuerdo,Cumplimiento,5,Noche,Número no disponible,2,B. 1 - 30 dias,438494.1763,889,E. >907 a 932,B. Riesgo Medio,2,SMS,8/21/2024,0,A. Al día,Buenos,3/24/2024,190520,Cundinamarca,Comercial
8/1/2024,1152581412,10837072295,No gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Tarde,Ausencia de datos,1,A. Al dia,183743.8250168804,950,A. Hasta 843,A. Riesgo Muy Alto,7,TEL,9/9/2024,96,A. Al día,Buenos,6/30/2024,95851,Vaupés,Consumo
7/1/2024,47465279,10865825750,Gestionado,TEL,Contacto,Acuerdo,Cumplimiento,0,Mañana,Ausencia de datos,0,A. Al dia,47063.329394649125,561,C. >762 a 806,A. Riesgo Muy Alto,16,TEL,7/14/2024,1,A. Al día,Buenos,8/13/2024,344782,Antioquia,Comercial
8/1/2024,60662278,9808037379,No gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,12,Mañana,Ausencia de datos,0,B. 1 - 30 dias,230995.2276502686,676,B. >672 a 762,C. Riesgo Bajo,4,SMS,9/6/2024,0,A. Al día,Buenos,6/22/2024,172146,San Andrés y Providencia,Vivienda
7/1/2024,981204467,11506103207,Gestionado,TEL,Contacto,Acuerdo,Cumplimiento,2,Mañana,Ausencia de datos,0,A. Al dia,256322.0644159745,917,A. Hasta 843,C. Riesgo Bajo,11,SMS,7/8/2024,12,A. Al día,Buenos,6/18/2024,324425,Huila,Comercial
8/1/2024,70090953,12402140012,Gestionado,TEL,Contacto,Acuerdo,Cumplimiento,1,Noche,Ausencia de datos,3,D. Mayor a 60 dias,280689.9616392761,916,F. Mayor a 932,C. Riesgo Bajo,10,SMS,9/7/2024,0,A. Al día,Buenos,6/15/2024,207148,Cauca,Vivienda
7/1/2024,1100998285,12013041844,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,20,Tarde,Otros motivos,1,B. 1 - 30 dias,168650.74448200926,882,B. >843 a 875,C. Riesgo Bajo,4,EMAIL,8/9/2024,0,A. Al día,Malos,7/20/2024,231914,Boyacá,Vivienda
6/1/2024,1076362978,13378485057,Gestionado,EMAIL,Contacto,Acuerdo,Cumplimiento,1,Noche,Ausencia de datos,2,A. Al dia,142847.01934237836,943,A. Hasta 672,B. Riesgo Medio,20,SMS,7/14/2024,3,A. Al día,Buenos,6/16/2024,159667,Arauca,Vivienda
6/1/2024,1054992119,14482571489,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,13,Mañana,Ausencia de datos,1,A. Al dia,98142.78929484772,968,F. Mayor a 932,C. Riesgo Bajo,1,SMS,8/6/2024,34,B. 1 - 30 días,Buenos,8/24/2024,148486,Quindío,Vivienda
7/1/2024,1102656322,13234272748,Gestionado,EMAIL,Contacto,Acuerdo,Cumplimiento,1,Tarde,Ausencia de datos,0,A. Al dia,168901.43972109578,949,F. Mayor a 932,B. Riesgo Alto,12,SMS,7/2/2024,2,A. Al día,Buenos,6/29/2024,238372,Nariño,Consumo
7/1/2024,5634097,10485722128,No gestionado,TEL,Contacto,Acuerdo,Cumplimiento,7,Tarde,Ausencia de datos,0,A. Al dia,236292.2689971313,970,E. >907 a 932,C. Riesgo Bajo,23,SMS,8/1/2024,1,A. Al día,Buenos,7/4/2024,134199,San Andrés y Providencia,Vivienda
8/1/2024,33965716,11306479266,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,7,Noche,Ausencia de datos,1,A. Al dia,176400.83633000357,879,D. >882 a 907,C. Riesgo Bajo,17,EMAIL,9/12/2024,1,A. Al día,Buenos,6/29/2024,329812,Guaviare,Vivienda
8/1/2024,50586731,13786524018,No gestionado,SMS,Contacto,Acuerdo,Cumplimiento,4,Mañana,Cliente no localizado,35,C. 31 - 60 dias,150451.54839209595,841,F. Mayor a 873,B. Riesgo Medio,16,SMS,8/5/2024,1,A. Al día,Buenos,8/2/2024,274195,San Andrés y Providencia,Vivienda
7/1/2024,1109726319,9812496391,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,1,Tarde,Ausencia de datos,0,A. Al dia,232958.56087579852,930,F. Mayor a 932,C. Riesgo Bajo,20,TEL,8/12/2024,0,A. Al día,Buenos,7/11/2024,144672,Guainía,Consumo
7/1/2024,56222673,10603528242,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,4,Mañana,Ausencia de datos,0,A. Al dia,204593.23531152893,57,B. >843 a 875,A. Riesgo Alto,15,SMS,9/20/2024,2,A. Al día,Malos,7/26/2024,210517,Caldas,Comercial
7/1/2024,1038543217,80615128623,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,1,Tarde,Número no disponible,0,A. Al dia,355966.15558814496,897,E. >907 a 932,C. Riesgo Bajo,14,EMAIL,7/6/2024,8,B. 1 - 30 días,Buenos,6/30/2024,309845,Arauca,Consumo
8/1/2024,1134510970,13600571464,Gestionado,SMS,Contacto,Acuerdo,No cumplimiento,0,Mañana,Ausencia de datos,0,D. Mayor a 60 dias,128852.01818480688,905,E. >907 a 932,C. Riesgo Bajo,25,SMS,8/4/2024,0,A. Al día,Buenos,5/17/2024,205473,Quindío,Consumo
7/1/2024,0,10609688927,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,0,Mañana,Ausencia de datos,1,D. Mayor a 60 dias,125378.9898612504,897,C. >875 a 882,B. Riesgo Medio,22,WHATSAPP,9/9/2024,1,A. Al día,Buenos,5/30/2024,408405,Casanare,Vivienda
8/1/2024,25560965,11894510566,No gestionado,EMAIL,Contacto,Acuerdo,No cumplimiento,1,Tarde,Ausencia de datos,0,A. Al dia,226925.6811637506,898,A. Hasta 672,B. Riesgo Medio,2,TEL,7/3/2024,0,A. Al día,Buenos,5/16/2024,60715,Amazonas,Consumo
7/1/2024,949518330,60091532374,No gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Mañana,Ausencia de datos,0,B. 1 - 30 dias,55720.65986827421,881,F. Mayor a 932,A. Riesgo Alto,24,SMS,9/14/2024,1,A. Al día,Malos,12/12/2023,477957,Putumayo,Comercial
8/1/2024,1017197804,10729225862,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,1,Mañana,Ausencia de datos,0,A. Al dia,140088.20336682093,840,D. >882 a 907,A. Riesgo Alto,14,SMS,8/1/2024,209,D. Mayor a 60 días,Buenos,7/2/2024,273678,Caldas,Consumo
6/1/2024,23842822,11367499175,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,6,Noche,Ausencia de datos,3,A. Al dia,272898.7071008885,888,F. Mayor a 932,A. Riesgo Alto,23,WHATSAPP,8/13/2024,0,A. Al día,Malos,3/5/2024,180535,Norte de Santander,Vivienda
6/1/2024,73544269,11924779335,Gestionado,TEL,Contacto,Acuerdo,Cumplimiento,9,Mañana,Ausencia de datos,1,A. Al dia,242684.10896410389,918,E. >907 a 932,C. Riesgo Bajo,8,SMS,8/12/2024,3,A. Al día,Buenos,3/16/2024,492241,Sucre,Comercial
7/1/2024,1011301895,12671511069,No gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Tarde,Otros motivos,0,A. Al dia,113398.30402012328,902,B. >843 a 875,B. Riesgo Medio,2,TEL,7/7/2024,10,A. Al día,Malos,1/20/2024,396570,Cundinamarca,Consumo
8/1/2024,52679427,13726882607,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,5,Tarde,Ausencia de datos,0,A. Al dia,323706.1290622156,932,C. >291 a 414,C. Riesgo Bajo,9,SMS,9/13/2024,0,B. 1 - 30 días,Buenos,4/17/2024,295120,Santander,Comercial
8/1/2024,1017588121,12114469909,No gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Mañana,Ausencia de datos,0,C. 31 - 60 dias,93352.59546,784,F. Mayor a 932,C. Riesgo Medio,12,TEL,7/9/2024,0,B. 1 - 30 días,Buenos,6/2/2024,165043,Chocó,Comercial
6/1/2024,978898098,12208037330,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,6,Mañana,Otros motivos,0,A. Al dia,107775.39757759686,249,C. >875 a 882,B. Riesgo Medio,5,TEL,9/16/2024,0,D. Mayor a 60 días,Buenos,6/27/2024,482154,Guaviare,Comercial
7/1/2024,1094883179,12924589853,Gestionado,WHATSAPP,Contacto,Acuerdo,No cumplimiento,3,Tarde,Cliente no localizado,0,A. Al dia,303358.51489943813,901,A. Hasta 843,C. Riesgo Bajo,7,SMS,7/6/2024,0,B. 1 - 30 días,Buenos,4/27/2024,258127,Guaviare,Vivienda
8/1/2024,111098410,10493611622,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,0,Mañana,Ausencia de datos,0,A. Al dia,115063.36734082489,919,A. Hasta 843,B. Riesgo Medio,12,SMS,8/21/2024,0,B. 1 - 30 días,Buenos,7/6/2024,436153,Risaralda,Vivienda
8/1/2024,980119796,9872249555,No gestionado,TEL,Contacto,Acuerdo,Cumplimiento,0,Mañana,Número no disponible,0,A. Al dia,423953.4414,905,B. >843 a 875,A. Riesgo Alto,6,SMS,8/9/2024,3,A. Al día,Buenos,3/2/2024,187747,Norte de Santander,Comercial
7/1/2024,982582005,13613909860,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,2,Mañana,Ausencia de datos,0,A. Al dia,67048.83439,212,A. Hasta 843,B. Riesgo Medio,7,WHATSAPP,9/9/2024,0,A. Al día,Buenos,8/7/2024,337515,Caldas,Comercial
